FormID,ConceptID,ConceptName,DataType,IsAnswerToWhichConcept,FormID,ConceptID,ConceptName,DataType,IsAnswerToWhichConcept
20,527, Signs and Symptom Duration,NUMERIC,,18,1731, Signs and Symptom Duration,NUMERIC,
20,526, DURATION UNITS,CODED,,18,1732, DURATION UNITS,CODED,
20,521, MINUTE(S),N/A,526,18,1733,MINUTE(S),N/A,1732
20,522, HOUR(S),N/A,526,18,1822,Hours,N/A,1732
20,523, DAY(S),N/A,526,18,1072,days,N/A,1732
20,520, WEEK(S),N/A,526,18,1073,weeks,N/A,1732
20,524, MONTH(S),N/A,526,18,1074,months,N/A,1732
20,525, YEAR(S),N/A,526,18,1734,Years,N/A,1732
20,1116, DEVELOPMENTAL STATUS,CODED,,18,1200,Developmental Status,CODED,
20,1114, DEVELOPMENTALLY APPROPRIATE,N/A,1116,18,1115,normal,N/A,1200
20,1115, DELAY OF MILESTONES,N/A,1116,18,6022,delayed milestones,N/A,1200
20,1089, REGRESSED MILESTONES,N/A,1116,18,1116,abnormal,N/A,1200
20,1103, IMMUNIZATIONS UP TO DATE,CODED,,18,164134,"	Vaccination Complete",CODED,
20,80,  YES,N/A,1103,18,1065,Yes,N/A,164134
20,81, No,N/A,1103,18,1066,No,N/A,164134
20,1099, INFANT FEEDING METHOD,CODED,,18,1151,INFANT FEEDING METHOD,CODED,
20,816, BREASTFED EXCLUSIVELY,N/A,1099,18,5526,EXCLUSIVELY BREASTFED,N/A,1151
20,1092, EXCLUSIVE BREAST MILK SUBSTITUTE,N/A,1099,18,165298,EXCLUSIVELY BREAST-MILK SUBSTITUTE,N/A,1151
20,1093, MIXED BREASTFED/MILK SUBSTITUTE,N/A,1099,18,6046,MIXED FEEDING ,N/A,1151
20,732,  Drug Allergy,CODED,,18,165675, Patient has any known drug allergies,CODED,
20,80,yes,N/A,732,18,162228,Allergen detail,N/A,162228
20,81,no,N/A,732,18,160556,No known drug allergie,N/A,162228
20,454, Other drug allergy,TEXT,,18,165893,Drug Allergies,TEXT,
20,1245, PAST MEDICAL PROBLEMS,TEXT,,18,160221,Past medical history ,TEXT,
20,1246, PREVIOUS ARV EXPOSURE,CODED,,18,165928,Previous ARV exposure through PMTCT ,CODED,
20,80,Yes,N/A,1246,18,1065,yes,N/A,165928
20,81,No,N/A,1246,18,1066,no,N/A,165928
20,7777760, Current Medication,CODED,,18,165305, Current Medications ,CODED,
20,28, None,N/A,7777760,18,1107,None ,N/A,165305
20,1637, ART,N/A,7777760,18,165303, Antiretroviral Therapy ,N/A,165305
20,963, CTX,N/A,7777760,18,105281, SULFAMETHOXAZOLE / TRIMETHOPRIM ,N/A,165305
20,1704, ANTI-TB DRUGS,N/A,7777760,18,165304, Anti-TB Drugs ,N/A,165305
20,7777768, Previous care details,CODED,,18,165301, Previous ARV exposure other than PMTCT,CODED,
20,7777764, Transfer in with records,N/A,7777768,18,165238,"	Transfer in with records",N/A,165242
20,7777766, Earlier ARV but not transfer in,N/A,7777768,18,165712,Earlier ARV but not a transfer in,N/A,165242
20,7777765, PMTCT Only,N/A,7777768,18,165240,PMTCT Only,N/A,165242
20,7777767, Has never received ARVs,N/A,7777768,18,1107,None,N/A,165242
20,7777761, Previous care facility,TEXT,,18,162724,  Health facility name ,TEXT,
20,7777762,Duration of care from,DATE,,18,165829, Duration from ,DATE,
20,7777763,Duration of care to,DATE,,18,165830, Duration to ,DATE,
20,7778416, Previous ARV treatment months,NUMERIC,,18,165924,  Months on Treatment ,NUMERIC,
20,7778355,Prior ARV therapy,CODED,,18,165704, Previous ARV Medication ,CODED,
20,7777811, AZT-3TC-EFV,N/A,7778416,18,160124,AZT-3TC-EFV,N/A,165704
20,7777810, AZT-3TC-NVP,N/A,7778416,18,1652, AZT-3TC-NVP,N/A,165704
20,7777930, TDF-FTC-NVP,N/A,7778416,18,164854, TDF-FTC-NVP,N/A,165704
20,7777812, TDF-3TC-NVP,N/A,7778416,18,162565, TDF-3TC-NVP,N/A,165704
20,7777813, ABC-3TC-AZT,N/A,7778416,18,817,ABC-3TC-AZT,N/A,165704
20,7777814, AZT-3TC-TDF,N/A,7778416,18,165522,AZT-3TC-TDF,N/A,165704
20,7777931, ABC-3TC-EFV,N/A,7778416,18,162563, ABC-3TC-EFV,N/A,165704
20,7777916, ABC-3TC-NVP,N/A,7778416,18,162199, ABC-3TC-NVP,N/A,165704
20,7777922, D4T-3TC-NVP,N/A,7778416,18,792,D4T-3TC-NVP,N/A,165704
20,7777933, TDF-FTC-LPV/r,N/A,7778416,18,165523,TDF-FTC-LPV/r,N/A,165704
20,7777934, TDF-3TC-LPV/r,N/A,7778416,18,162201, TDF-3TC-LPV/r,N/A,165704
20,7777935,TDF-FTC-ATV/r,N/A,7778416,18,165524,TDF-FTC-ATV/r,N/A,165704
20,7777936, TDF-3TC-ATV/r,N/A,7778416,18,164512, TDF-3TC-ATV/r,N/A,165704
20,7777880, AZT-3TC-LPV/r,N/A,7778416,18,162561,  AZT-3TC-LPV/r,N/A,165704
20,7777921, D4T-3TC-LPV/r,N/A,7778416,18,792,D4T-3TC-NVP,N/A,165704
20,7777918, DDI-3TC-NVP ,N/A,7778416,18,165525,DDI-3TC-NVP,N/A,165704
20,7777920,ABC-3TC-DDI,N/A,7778416,18,165526,ABC-3TC-DDI,N/A,165704
20,7778136, ABC-AZT-LPV/r,N/A,7778416,18,162564,ABC-AZT-LPV/r,N/A,165704
20,7778137, TDF-AZT-3TC-ATV/r ,N/A,7778416,18,165537, TDF-AZT-3TC-ATV/r,N/A,165704
20,7778124, TDF-FTC-SQV/r ,N/A,7778416,18,165527,TDF-FTC-SQV/r,N/A,165704
20,7778125, TDF-3TC-SQV/r,N/A,7778416,18,165528,TDF-3TC-SQV/r,N/A,165704
20,7778126, AZT-3TC-SQV/r,N/A,7778416,18,165529,AZT-3TC-SQV/r,N/A,165704
20,7778129,TDF-AZT-FTC-SQV/r,N/A,7778416,18,165531,TDF-AZT-3TC-SQV/r,N/A,165704
20,7778130,TDF-AZT-3TC-SQV/r,N/A,7778416,18,165532,TDF-AZT-3TC-SQV/r,N/A,165704
20,7778131, TDF-FTC-IDV/r,N/A,7778416,18,165539,TDF-FTC-IDV/r,N/A,165704
20,7778133, AZT-3TC-IDV/r,N/A,7778416,18,165534,AZT-3TC-IDV/r,N/A,165704
20,7778134, TDF-AZT-FTC-IDV/r,N/A,7778416,18,165535,TDF-AZT-FTC-IDV/r,N/A,165704
20,7778135,TDF-AZT-3TC-IDV/r,N/A,7778416,18,165536,TDF-AZT-3TC-IDV/r,N/A,165704
20,7778140, AZT-3TC,N/A,7778416,18,630,LAMIVUDINE / ZIDOVUDINE,N/A,165704
20,1615, Sd NVP Only,N/A,7778416,18,162325,sd NVP,N/A,165704
20,952, ZIDOVUDINE,N/A,7778416,18,86663,ZIDOVUDINE,N/A,165704
20,7778354, Single dose NVP + ZDV x 6 weeks,N/A,7778416,18,165544,NEVIRAPINE/ZIDOVUDINE,N/A,165704
20,33, OTHER NON-CODED,N/A,7778416,18,5622,OTHER NON-CODED,N/A,165704
20,7778417, Previous PMTCT regimen,CODED,,18,165704,  Previous ARV Medication,CODED,
20,7777811, AZT-3TC-EFV,N/A,7778416,18,160124,AZT-3TC-EFV,N/A,165704
20,7777810, AZT-3TC-NVP,N/A,7778416,18,1652,AZT-3TC-NVP,N/A,165704
20,7777930, TDF-FTC-NVP,N/A,7778416,18,164854,TDF-FTC-NVP,N/A,165704
20,7777812, TDF-3TC-NVP,N/A,7778416,18,162565,TDF-3TC-NVP,N/A,165704
20,7777813, ABC-3TC-AZT,N/A,7778416,18,817,ABC-3TC-AZT,N/A,165704
20,7777814, AZT-3TC-TDF,N/A,7778416,18,165522,AZT-3TC-TDF,N/A,165704
20,7777931, ABC-3TC-EFV,N/A,7778416,18,162563,ABC-3TC-EFV,N/A,165704
20,7777916, ABC-3TC-NVP,N/A,7778416,18,162199,ABC-3TC-NVP,N/A,165704
20,7777922, D4T-3TC-NVP,N/A,7778416,18,792,D4T-3TC-NVP,N/A,165704
20,7777933, TDF-FTC-LPV/r,N/A,7778416,18,165523,TDF-FTC-LPV/r,N/A,165704
20,7777934, TDF-3TC-LPV/r,N/A,7778416,18,162201,TDF-3TC-LPV/r,N/A,165704
20,7777935,TDF-FTC-ATV/r,N/A,7778416,18,165524,TDF-FTC-ATV/r,N/A,165704
20,7777936, TDF-3TC-ATV/r,N/A,7778416,18,164512,TDF-3TC-ATV/r,N/A,165704
20,7777880, AZT-3TC-LPV/r,N/A,7778416,18,162561,AZT-3TC-LPV/r,N/A,165704
20,7777921, D4T-3TC-LPV/r,N/A,7778416,18,792,D4T-3TC-NVP,N/A,165704
20,7777918, DDI-3TC-NVP ,N/A,7778416,18,165525,DDI-3TC-NVP,N/A,165704
20,7777920,ABC-3TC-DDI,N/A,7778416,18,165526,ABC-3TC-DDI,N/A,165704
20,7778136, ABC-AZT-LPV/r,N/A,7778416,18,162564,ABC-AZT-LPV/r,N/A,165704
20,7778137, TDF-AZT-3TC-ATV/r ,N/A,7778416,18,165537, TDF-AZT-3TC-ATV/r,N/A,165704
20,7778124, TDF-FTC-SQV/r ,N/A,7778416,18,165527,TDF-FTC-SQV/r,N/A,165704
20,7778125, TDF-3TC-SQV/r,N/A,7778416,18,165528,TDF-3TC-SQV/r,N/A,165704
20,7778126, AZT-3TC-SQV/r,N/A,7778416,18,165529,AZT-3TC-SQV/r,N/A,165704
20,7778129,TDF-AZT-FTC-SQV/r,N/A,7778416,18,165531,TDF-AZT-3TC-SQV/r,N/A,165704
20,7778130,TDF-AZT-3TC-SQV/r,N/A,7778416,18,165532,TDF-AZT-3TC-SQV/r,N/A,165704
20,7778131, TDF-FTC-IDV/r,N/A,7778416,18,165539,TDF-FTC-IDV/r,N/A,165704
20,7778133, AZT-3TC-IDV/r,N/A,7778416,18,165534,AZT-3TC-IDV/r,N/A,165704
20,7778134, TDF-AZT-FTC-IDV/r,N/A,7778416,18,165535,TDF-AZT-FTC-IDV/r,N/A,165704
20,7778135,TDF-AZT-3TC-IDV/r,N/A,7778416,18,165536,TDF-AZT-3TC-IDV/r,N/A,165704
20,7778140, AZT-3TC,N/A,7778416,18,630,LAMIVUDINE / ZIDOVUDINE,N/A,165704
20,1615, Sd NVP Only,N/A,7778416,18,162325,sd NVP,N/A,165704
20,952, ZIDOVUDINE,N/A,7778416,18,86663,ZIDOVUDINE,N/A,165704
20,7778354, Single dose NVP + ZDV x 6 weeks,N/A,7778416,18,165544,NEVIRAPINE/ZIDOVUDINE,N/A,165704
20,33, OTHER NON-CODED,N/A,7778416,,5622,OTHER NON-CODED,N/A,165704
20,570,  TEMPERATURE (C) ,NUMERIC,,18,5088,Temperature (C),NUMERIC,
20,569, PULSE ,NUMERIC,,18,5087,Pulse,NUMERIC,
20,85, WEIGHT (KG),NUMERIC,,18,5089, Weight (kg),NUMERIC,
20,1105, HEAD CIRCUMFERENCE,NUMERIC,,18,5314,Head circumference,NUMERIC,
20,387, MID-UPPER ARM CIRCUMFERENCE,NUMERIC,,18,165243, BMI/MUAC,NUMERIC,
20,1104,  BODY SURFACE AREA,NUMERIC,,18,980,BODY SURFACE AREA,NUMERIC,
20,1001, GENERAL APPEARANCE EXAMINATION,CODED,,18,165313,  General Appearance,CODED,
20,574,  PALLOR,N/A,1001,18,147096,  Pale,N/A,165313
20,554,  DEHYDRATION ,N/A,1001,18,142630,Dehydration,N/A,165313
20,555, JAUNDICE ,N/A,1001,,136443,Jaundice,N/A,165313
20,543,  Peripheral Edema,N/A,1001,,130428,Peripheral Edema,N/A,165313
20,1109,  SKIN EXAM FINDINGS,CODED,,18,165318,  Skin,CODED,
20,7777831,  Pruritic paplar dermatitis,N/A,1109,18,1249,  PAPULAR PRURITIC ERUPTION,N/A,165318
20,7777912,  Scabies,N/A,1109,18,140,  Scabies,N/A,165318
20,1019,  HERPES ZOSTER,N/A,1109,18,117543,  Herpes Zoster,N/A,165318
20,7777833,  Abscesses,N/A,1109,18,150632,  Abscess,N/A,165318
20,1042,  KAPOSI'S lesions,N/A,1109,18,165317, Kaposi's Lesions,N/A,165318
20,7777833, Suborrheic dermatitis,N/A,1109,18,113116,  Seborrheic Dermatitis,N/A,165318
20,279, FUNGAL INFECTION,N/A,1109,18,171,  Fungal infection,N/A,165318
20,1002, HEAD AND NECK EXAMINATION ,CODED,,18,165327,  Head/Eye/ENT,CODED,
20,7777838, Thrush,N/A,1002,18,5334,THRUSH,N/A,165327
20,7777839,  Oral KS,N/A,1002,18,644,  KAPOSI SARCOMA ORAL,N/A,165327
20,7777840,  Abnormal fundoscopy,N/A,1002,18,156441,fundoscopy abnormal,N/A,165327
20,7777895,  Ear discharge,N/A,1002,18,873,Ear Discharge,N/A,165327
20,1006, CARDIOVASCULAR EXAMINATION,CODED,,18,165326, Cardiovascular,CODED,
20,7777843,  Abnormal heart rate,N/A,1006,18,136522,  Irregular Heartbeat,N/A,165326
20,7777796, Auscultation findings,N/A,1006,18,165315,  Auscultation finding,N/A,165326
20,1005,  RESPIRATORY EXAMINATION,CODED,,18,165316, Respiratory,CODED,
20,7777793,  Labored breathing,N/A,1005,18,136201, Labored Breathing,N/A,165316
20,7777794, Cyanosis,N/A,1005,18,143050, CYANOSIS,N/A,165316
20,7777795, Wheezing,N/A,1005,18,122863, Wheezing,N/A,165316
20,7777797,  Intercostal recession,N/A,1005,18,165314, Inter/Subcostal recession,N/A,165316
20,7777796,  Auscultation findings,N/A,1005,18,165315,  Auscultation finding,N/A,165316
20,77778452,  Other respiratory findings,TEXT,,18,5622,Other,N/A,165316
20,1107,  GENITOURINARY EXAM FINDINGS,CODED,,18,165316,Genitourinary Exam Findings,CODED,
20,990,  GENITAL DISCHARGE,N/A,1107,18,165573,Genital Discharge,N/A,165316
20,7777844, Genital ulcer,N/A,1107,18,165332," 	Genital Lesions",N/A,165316
20,7777845,  Inguinal node enlargement,N/A,1107,18,165719,Inguinal node enlargement,N/A,165316
20,1008, GASTROINTESTINAL EXAMINATION,CODED,,18,165330, Gastrointestinal,CODED,
20,7777834,  Distention,N/A,1008,18,165329,  Distention,N/A,165330
20,188,  HEPATOMEGALY,N/A,1008,18,5008,  Hepatomegaly,N/A,165330
20,7777835,  Spenomegaly,N/A,1008,18,5009,  Splenomegaly,N/A,165330
20,7777836, Tenderness,,1008,18,165328, Tenderness,N/A,165330
20,1113, NEUROLOGIC EXAM FINDINGS,CODED,,18,165325, Neurological,CODED,
20,7777849, Orientation to TPP,N/A,1113,18,1653189,  Disorientated in TPP,N/A,165325
20,7777913, Impaired consciousness,N/A,1113,18,165320, Impaired Consciousness,N/A,165325
20,7777850,  Speech Slurs,N/A,1113,18,126351,  Slurred Speech,N/A,165325
20,7777851,  Neck stiffness,N/A,1113,18,112721,Stiffness of Neck,N/A,165325
20,7777853,  Blindness 1/2 eyes,N/A,1113,18,165321,  Blindness 1 or 2 eyes,N/A,165325
20,7777854, Hemiplegia/paresis,N/A,1113,18,138961,HEMIPARESIS,N/A,165325
20,7777855,  Numbness of extremities,N/A,1113,18,165323, Numbness of extremities,N/A,165325
20,7778450,  Fisting/spasticity,N/A,1113,18,165324,  Fisting/Spacsticity ,N/A,165325
20,7777857,mental status,CODED,,18,165339,  Mental Status,CODED,
20,7777846,slow mentation,N/A,7777857,18,165335, Slow mentation,N/A,165339
20,993,MEMORY LOSS,N/A,7777857,18,121657, Memory Loss,N/A,165339
20,7777847,MOOD SWING ,N/A,7777857,18,165336,  Mood swings,N/A,165339
20,989,depression,N/A,7777857,18,119537,  Depression,N/A,165339
20,7777848,anxiety,N/A,7777857,18,121543,  Anxiety,N/A,165339
20,7777852,suicidal ideation,N/A,7777857,18,165338,  Suicidal ideation,N/A,165339
20,7778144,  Other physical examination,TEXT,,18,165600,  Detailed physical examination findings,text,
20,7777877,  Assessment,CODED,,18,165602,  Assessment,CODED,
20,1009,  Working ,N/A,7777877,18,5006,Asymptomatic,N/A,165602
20,1010,  Ambulatory ,N/A,7777877,18,1068,Symptomatic,N/A,165602
20,7777878,  AIDS defining illness/opportunistic infection ,N/A,7777877,18,165307,  AIDS Defining Illness,N/A,165602
20,7777798,  WHO STAGING,CODED,,18,5356, CURRENT WHO HIV STAGE,CODED,
20,7777925,1,N/A,7777798,18,1220,  WHO STAGE 1 PEDS,N/A,5256
20,7777926,2,N/A,7777798,18,1221,WHO STAGE 2 PEDS,N/A,5256
20,7777927,3,N/A,7777798,18,1222,WHO STAGE 3 PEDS,N/A,5256
20,7777928,4,N/A,7777798,18,1223, WHO STAGE 4 PEDS,N/A,5256
20,7777830,  Plan,CODED,,18,165352,Plan,CODED,
20,7777823, Lab evaluation,N/A,7777830,18,165341,Lab Evaluation,N/A,165352
20,7777824, Screen for tuberculosis ,N/A,7777830,18,164800,Screened for tuberculosis,N/A,165352
20,7777825,  OI Prophylaxis ,N/A,7777830,18,165344,OI Prophylaxis,N/A,165352
20,240,  ADHERENCE COUNSELING ,N/A,7777830,18,5488,  ADHERENCE COUNSELING,N/A,165352
20,7777827,  OI Therapy,N/A,7777830,18,165342, OI Therapy,N/A,165352
20,7777828, Admission ,N/A,7777830,18,165343,  Admission,N/A,165352
20,7777829, Symptomatic treatment/pain control ,N/A,7777830,18,165345,  Symptomatic treatment/Pain control,N/A,165352
20,7777802,  Enroll in ,CODED,,18,165355,  Enroll in,CODED,
20,7777801, General medical follow-up ,N/A,7777802,18,165353,  General Medical Follow-Up,N/A,165355
20,7777799,  ARV therapy,N/A,7777802,18,165303, Antiretroviral Therapy,N/A,165355
20,7777800,  Pending lab results ,N/A,7777802,18,165354,  Pending Lab Results,N/A,165355
20,7777809,  Plan for ARV,CODED,,18,165361,  ART Plan,CODED,
20,7777803, Continue current treatment,N/A,7777809,18,165356,  Continue current treatment,N/A,165361
20,7777808, Change treatment,N/A,7777809,18,165358,  Change treatment,N/A,165361
20,7777804, Restart treatment,N/A,7777809,18,162904,  Restart medication,N/A,165361
20,7777780,Treatment was stopped,N/A,7777809,18,165360, Stop ART,N/A,165361
20,52,  REASON ANTIRETROVIRALS STOPPED ,CODED,,18,165360,  Stop ART,CODED,
20,7777771, Couldn't adhere to schedule,N/A,52,18,165359, Can't adhere to schedule ,N/A,165360
20,7777772,Patient preference,N/A,52,18,127750,  REFUSAL OF TREATMENT BY PATIENT,N/A,165360
20,7777773, Doctor's Instruction,N/A,52,18,165129,  PRESCRIBED BY DOCTOR,N/A,165360
20,46,"TOXICITY, DRUG",N/A,52,18,102," Toxicity, drug",N/A,165360
20,7777775, Ran out of medication,N/A,52,18,160584, Lost or ran out of medication,N/A,165360
20,7777776, Drugs not available,N/A,52,18,1754, Medications unavailable,N/A,165360
20,1727, CLINICAL FAILURE,N/A,52,18,163523, Clinical failure,N/A,165360
20,1724, Immunologic failure,N/A,52,18,160566, Immunologic failure,N/A,165360
20,1723, Virology failure,N/A,52,18,160569, Virologic failure,N/A,165360
20,33, OTHER NON-CODED ,N/A,52,18,5622,  Other,N/A,165360
20,1725,  Reasons for Regimen Substitutions/Switches,CODED,,18,165056,"	Reason for Regimen Substitution/Switch",CODED,
20,7777771, Couldn't adhere to schedule,N/A,1725,18,165359, Can't adhere to schedule ,N/A,165056
20,7777772,Patient preference,N/A,1725,18,127750,  REFUSAL OF TREATMENT BY PATIENT,N/A,165056
20,7777773, Doctor's Instruction,N/A,1725,18,165129,  PRESCRIBED BY DOCTOR,N/A,165056
20,46,"TOXICITY, DRUG",N/A,1725,18,102," Toxicity, drug",N/A,165056
20,1420, SIDE EFFECTS,N/A,1725,18,102," Toxicity, drug",N/A,165056
20,7777775, Ran out of medication,N/A,1725,18,160584, Lost or ran out of medication,N/A,165056
20,7777776, Drugs not available,N/A,1725,18,159834,run out of drugs,N/A,165056
20,1727, CLINICAL FAILURE,N/A,1725,18,163523, Clinical failure,N/A,165056
20,1724, Immunologic failure,N/A,1725,18,160566, Immunologic failure,N/A,165056
20,1723, Virology failure,N/A,1725,18,160569, Virologic failure,N/A,165056
20,33, OTHER NON-CODED ,N/A,1725,18,5622,  Other,N/A,165056
20,920, ADDITIONAL COMMENTS ,TEXT,,18,161011, Free text comment (161011,text,
20,7777822,  Appointment Date,DATE,,18,165036,  Next Appointment Date,date,
