FormID,ConceptID,ConceptName,DataType,IsAnswerToWhichConcept,FormID,ConceptID,ConceptName,DataType,IsAnswerToWhichConcept
56,7777880,AZT-3TC-LPV/r,N/A,7778109,14, 162561 ,AZT-3TC-LPV/r,N/A,164513
56,7777818,AZT-3TC-ATV/r,N/A,7778109,14,164511,AZT-3TC-ATV/r,N/A,164513
56,7777919,ABC-3TC-LPV/r,N/A,7778109,14,162200,ABC-3TC-LPV/r,N/A,164513
56,7777880,AZT-3TC-LPV/r,N/A,7778109,14,162561,AZT-3TC-LPV/r,N/A,164513
56,7777921,D4T-3TC-LPV/r,N/A,7778109,14,162560,D4T-3TC-LPV/r,N/A,164513
56,7777918,DDI-3TC-NVP,N/A,7778109,14,165525,DDI-3TC-NVP,N/A,164513
56,7777920,ABC-3TC-DDI,N/A,7778109,14,165526,ABC-DDI-3TC,N/A,164513
56,7778124,TDF-FTC-SQV/r,N/A,7778109,14,165527,TDF-FTC-SQV/r,N/A,164513
56,7778125,TDF-3TC-SQV/r,N/A,7778109,14,165528,TDF-3TC-SQV/r,N/A,164513
56,7778126,AZT-3TC-SQV/r,N/A,7778109,14,165529,AZT/3TC/SQVr,N/A,164513
56,7778128,AZT-TDF-3TC-LPV/r,N/A,7778109,14,165530,AZT-TDF-3TC-LPV/r,N/A,164513
56,7778129,TDF-AZT-FTC-SQV/r,N/A,7778109,14,165531,TDF-AZT-FTC-SQV/r,N/A,164513
56,7778130,TDF-AZT-3TC-SQV/r,N/A,7778109,14,165532,TDF-AZT-3TC-SQV/r,N/A,164513
56,7778131,TDF-FTC-IDV/r,N/A,7778109,14,165539,TDF-FTC-IDV/r,N/A,164513
56,7778132,TDF-3TC-IDV/r,N/A,7778109,14,165533,TDF-3TC-IDV/r,N/A,164513
56,7778133,AZT-3TC-IDV/r,N/A,7778109,14,165534,AZT-3TC-IDV/r,N/A,164513
56,7778134,TDF-AZT-FTC-IDV/r,N/A,7778109,14,165535,TDF-AZT-FTC-IDV/r,N/A,164513
56,7778135,TDF-AZT-3TC-IDV/r,N/A,7778109,14,165536,TDF-AZT-3TC-IDV/r,N/A,164513
56,7778136,ABC-AZT-LPV/r,N/A,7778109,14,162564,ABC-AZT-LPV/r,N/A,164513
56,7778137,TDF-AZT-3TC-ATV/r,N/A,7778109,14,165537,TDF-AZT-3TC-ATV/r,N/A,164513
56,7778555,ABC-DDI-SQV/r,N/A,7778109,14,165541,ABC-DDI-SQV/r,N/A,164513
56,7778556,TDF-DDI-IDV/r,N/A,7778109,14,165542,TDF-DDI-IDV/r,N/A,164513
56,7778557,ABC-DDI-LPV/r,N/A,7778109,14,165526,ABC-DDI-LPV/r,N/A,164513
56,7778133,AZT-3TC-IDV/r,N/A,7778109,14,165534,AZT-3TC-IDV/r,N/A,164513
56,7778127,AZT-TDF-FTC-LPV/r,N/A,7778109,14,165540,AZT-TDF-FTC-LPV/r,N/A,164513
56,7778602,ABC-3TC-ATV/r,N/A,7778109,14," 	166092",ABC-3TC-ATV/r,N/A,164513
56,7778604,ABC-3TC-RAL,N/A,7778109,14," 	165696",ABC-3TC-RAL,N/A,164513
56,7778611,Third Line Regimen,CODED,,14,165702," 	Adult 3rd Line ARV Regimens",CODED,
56,7778605,DRV/r + DTG ± 1-2 NRTIs ,N/A,7778611,14,165688,DRV/r-DTG + 1-2 NRTIs,N/A,165702
56,7778606,DRV/r +2NRTIs ± NNRTI ,N/A,7778611,14,165689,DRV/r-2NRTIs + NNRTI,N/A,165702
56,7778607,RAL or DTG + 2 NRTIs ,N/A,7778611,14,165699,RAL(or DTG) + 2 NRTIs,N/A,165702
56,7778608,DRV/r +2NRTIs ,N/A,7778611,14,165700,DRV/r +2NRTIs,N/A,165702
56,7778609,DRV/r + RAL or DTG ± 1-2 NRTIs ,N/A,7778611,14,165701,DRV/r+RAL + 1-2NRTIs,N/A,165702
56,7778610,DRV/r +DTG ± 1-2 NRTIs ,N/A,7778611,14,165688,DRV/r-DTG + 1-2 NRTIs,N/A,165702
56,7777874,%age of ARV Adherence ,CODED,,14,165290,ARV Drugs Adherence,CODED,
56,1398,GOOD,N/A,7777874,14,165287,Good,N/A,165290
56,1485,FAIR,N/A,7777874,14,165288,Fair ,N/A,165290
56,1397,POOR,N/A,7777874,14,165289,Poor,N/A,165290
56,7778305,Change treatment type,CODED,,14,165771,Regimen Medication Plan,CODED,
56,1540,Substitution,BOOLEAN,7778305,14,165769,Substitute Regimen,N/A,165771
56,1541,Switch,BOOLEAN,7778305,14,165768,Switch Regimen ,N/A,165771
56,1725, Reasons for Regimen Substitutions/Switches,CODED,,14,165056,Reason for Regimen Substitution/Switch,CODED,
56,46," TOXICITY, DRUG ",N/A,1725,14,102,"Toxicity, drug",N/A,165056
56,47, Pregnant ,N/A,1725,14,165048,Pregnant,N/A,165056
56,650, High-Risk Pregnancy ,N/A,1725,14,165559,Risk of pregnancy,N/A,165056
56,1722, Due to New TB ,N/A,1725,14,160567,New diagnosis of Tuberculosis,N/A,165056
56,7778306, New drug available ,N/A,1725,14,160561,New drug available,N/A,165056
56,44, MEDICATION STOCK OUT ,N/A,1725,14,159834,run out of drugs,N/A,165056
56,1427, CLINICAL FAILURE ,N/A,1725,14,163523,Clinical failure,N/A,165056
56,1724, Immunologic failure ,N/A,1725,14,160566,Immunologic failure,N/A,165056
56,1723, Virology failure ,N/A,1725,14,160569,Virologic failure,N/A,165056
56," 	7777875","	Level of Cotrimoxazole adherence ",CODED,,14,161652,Cotrimoxazole adherence,CODED,
56,1398, GOOD ,N/A," 	7777875",14,165287,Good,N/A,161652
56,1485, FAIR ,N/A," 	7777875",14,165288,Fair ,N/A,161652
56,1397, POOR ,N/A," 	7777875",14,165289,Poor,N/A,161652
56,7778454, Reason for poor or fair Cotrimoxazole Adherence ,CODED,,14,166131,Reason for fair or poor Cotrimoxazole Adherence ,CODED,
56,899, PATIENT FORGOT ,CODED,7778454,14,160587, Forgot to take medication ,N/A,166131
56,1414, FELL ASLEEP ,N/A,7778454,14,165429, Fell asleep ,N/A,166131
56,1415, ROUTINE CHANGE ,N/A,7778454,14,165430, Routine Change ,N/A,166131
56,1416, BUSY ,N/A,7778454,14,165431, Busy ,N/A,166131
56,1417, BECAME PREGNANT ,N/A,7778454,14,165432, Become Pregnant ,N/A,166131
56,983, PATIENT MOVED ,N/A,7778454,14,165433, Patient Moved ,N/A,166131
56,7777775, Ran out of medication ,N/A,7778454,14,160584, Lost or ran out of medication ,N/A,166131
56,44, MEDICATION STOCK OUT ,N/A,7778454,14,1754, Medications unavailable ,N/A,166131
56,48, CANNOT AFFORD TREATMENT ,N/A,7778454,14,819, Cannot afford treatment ,N/A,166131
56,900, FELT BETTER ,N/A,7778454,14,160586, Felt better and stopped taking medication ,N/A,166131
56,1419, FELT SICK ,N/A,7778454,14,160585, Felt too ill to take medication ,N/A,166131
56,1421, FELT DEPRESSED ,N/A,7778454,14,119537, Depression ,N/A,166131
56,1422, DID NOT UNDERSTAND HOW TO TAKE MEDICATION ,N/A,7778454,14,165434, Did not understand how to take medication ,N/A,166131
56,1423, STIGMA ,N/A,7778454,14,160589, Concerned about privacy/stigma ,N/A,166131
56,1425, TOO MANY PILLS ,N/A,7778454,14,160588, Pill burden ,N/A,166131
56,1424, DID NOT WANT TO TAKE MEDICATION ,N/A,7778454,14,165435, Did not want to take medication ,N/A,166131
56,7778202,INH prescribed dose,CODED,,14,165080,INH Dose,CODED,
56,1546,INH 300mg,N/A,7778202,14,165074,300mg,N/A,165080
56,1543,INH 100mg,N/A,7778202,14,165076,100mg,N/A,165080
56,7778203,CTX dose prescribed,CODED,,14,165069,Cotrimoxazole Dose,CODED,
56,1547,480mg,N/A,7778203,14,165060,480mg,N/A,165069
56,1552,960mg,N/A,7778203,14,165062,960mg,N/A,165069
56,7778548,120mg,N/A,7778203,14,165068,120mg,N/A,165069
56,7778453, Reason for poor or fair ARV adherence ,CODED,,14,166130,Reason for fair or poor ARV Adherence ,CODED,
56,899, PATIENT FORGOT ,N/A,7778453,14,160587, Forgot to take medication ,N/A,166130
56,1414, FELL ASLEEP ,N/A,7778453,14,165429, Fell asleep ,N/A,166130
56,1415, ROUTINE CHANGE ,N/A,7778453,14,165430, Routine Change ,N/A,166130
56,1416, BUSY ,N/A,7778453,14,165431, Busy ,N/A,166130
56,1417, BECAME PREGNANT ,N/A,7778453,14,165432, Become Pregnant ,N/A,166130
56,983, PATIENT MOVED ,N/A,7778453,14,165433, Patient Moved ,N/A,166130
56,7777775, Ran out of medication ,N/A,7778453,14,160584, Lost or ran out of medication ,N/A,166130
56,44, MEDICATION STOCK OUT ,N/A,7778453,14,1754, Medications unavailable ,N/A,166130
56,48, CANNOT AFFORD TREATMENT ,N/A,7778453,14,819, Cannot afford treatment ,N/A,166130
56,900, FELT BETTER ,N/A,7778453,14,160586, Felt better and stopped taking medication ,N/A,166130
56,1419, FELT SICK ,N/A,7778453,14,160585, Felt too ill to take medication ,N/A,166130
56,1421, FELT DEPRESSED ,N/A,7778453,14,119537, Depression ,N/A,166130
56,1422, DID NOT UNDERSTAND HOW TO TAKE MEDICATION ,N/A,7778453,14,165434, Did not understand how to take medication ,N/A,166130
56,1423, STIGMA ,N/A,7778453,14,160589, Concerned about privacy/stigma ,N/A,166130
56,1425, TOO MANY PILLS ,N/A,7778453,14,160588, Pill burden ,N/A,166130
56,1424, DID NOT WANT TO TAKE MEDICATION ,N/A,7778453,14,165435, Did not want to take medication ,N/A,166130
56,7778455, Reason for poor or fair INH adherence ,CODED,,14,166132, Reason for fair or poor INH Adherence ,CODED,
56,899, PATIENT FORGOT ,N/A,7778455,14,160587, Forgot to take medication ,N/A,166132
56,1414, FELL ASLEEP ,N/A,7778455,14,165429, Fell asleep ,N/A,166132
56,1415, ROUTINE CHANGE ,N/A,7778455,14,165430, Routine Change ,N/A,166132
56,1416, BUSY ,N/A,7778455,14,165431, Busy ,N/A,166132
56,1417, BECAME PREGNANT ,N/A,7778455,14,165432, Become Pregnant ,N/A,166132
56,983, PATIENT MOVED ,N/A,7778455,14,165433, Patient Moved ,N/A,166132
56,7777775, Ran out of medication ,N/A,7778455,14,160584, Lost or ran out of medication ,N/A,166132
56,44, MEDICATION STOCK OUT ,N/A,7778455,14,1754, Medications unavailable ,N/A,166132
56,48, CANNOT AFFORD TREATMENT ,N/A,7778455,14,819, Cannot afford treatment ,N/A,166132
56,900, FELT BETTER ,N/A,7778455,14,160586, Felt better and stopped taking medication ,N/A,166132
56,1419, FELT SICK ,N/A,7778455,14,160585, Felt too ill to take medication ,N/A,166132
56,1421, FELT DEPRESSED ,N/A,7778455,14,119537, Depression ,N/A,166132
56,1422, DID NOT UNDERSTAND HOW TO TAKE MEDICATION ,N/A,7778455,14,165434, Did not understand how to take medication ,N/A,166132
56,1423, STIGMA ,N/A,7778455,14,160589, Concerned about privacy/stigma ,N/A,166132
56,1425, TOO MANY PILLS ,N/A,7778455,14,160588, Pill burden ,N/A,166132
56,1424, DID NOT WANT TO TAKE MEDICATION ,N/A,7778455,14,165435, Did not want to take medication ,N/A,166132
56,163101, Other drugs prescribed,Text,,14,163101,Other drugs prescribed,Text,
56,382, TESTS ORDERED ,CODED,,14,1271, TESTS ORDERED,CODED,
56,310, CD4 PANEL ,N/A,382,14,657,CD4 PANEL,N/A,1271
56,315, VIRAL LOAD ,N/A,382,14,856,HIV VIRAL LOAD,N/A,1271
56,228, HEMOGLOBIN HB/PCV,N/A,382,14,165737,PCV/Hb Order,N/A,1271
56,331, WBC ,N/A,382,14,678,WHITE BLOOD CELLS,N/A,1271
56,309, ALT/SGPT ,N/A,382,14,654,SERUM GLUTAMIC-PYRUVIC TRANSAMINASE,N/A,1271
56,308, AST ,N/A,382,14,653,SERUM GLUTAMIC-OXALOACETIC TRANSAMINASE,N/A,1271
56,313, Creatinine ,N/A,382,14,790,Serum creatinine,N/A,1271
56,1165, LIPID PROFILE ,N/A,382,14,1010,LIPID PANEL,N/A,1271
56,1157, HEPATITIS B TEST - QUALITATIVE ,N/A,382,14,77427,HEPATITIS B SURFACE ANTIGENS,N/A,1271
56,297, URINALYSIS ORDER ,N/A,382,14,302,URINALYSIS ORDER,N/A,1271
56,9, Sputum AFB ,N/A,382,14,307,SPUTUM FOR ACID FAST BACILLI,N/A,1271
56,227," X-RAY, CHEST ",N/A,382,14,12,"X-ray, chest",N/A,1271
56,7778199,Other Lab Orders,Text,,14,165081,Other Test Ordered,Text,
56,260, REFERRALS ORDERED ,CODED,,,1272, REFERRALS ORDERED,CODED,
56,240, ADHERENCE COUNSELING ,N/A,260,14,5488, ADHERENCE COUNSELING,N/A,1272
56,241, REFERRAL FOR OPPORTUNISTIC INFECTION TREATMENT ,N/A,260,14,1611,  REFERRAL FOR OPPORTUNISTIC INFECTION TREATMENT,N/A,1272
56,242, SOCIAL SUPPORT SERVICES ,N/A,260,14,5486,SOCIAL SUPPORT SERVICES,N/A,1272
56,243, VCT ,N/A,260,14,1370,VOLUNTARY COUNSELING AND TESTING FOR HIV,N/A,1272
56,244, REFERRAL FOR IMAGING STUDY ,N/A,260,14,1609,REFERRAL FOR IMAGING STUDY,N/A,1272
56,245, PSYCHOSOCIAL COUNSELING ,N/A,260,14,5490,Psychosocial counseling,N/A,1272
56,246, DENTAL CARE REFERRAL ,N/A,260,14,1374,DENTAL CARE REFERRAL,N/A,1272
56,247, FAMILY PLANNING SERVICES ,N/A,260,14,5483,FAMILY PLANNING SERVICES,N/A,1272
56,248, DIAGNOSTIC TESTING AND COUNSELING FOR HIV ,N/A,260,14,1459,DIAGNOSTIC TESTING AND COUNSELING FOR HIV,N/A,1272
56,249, REFERRAL FOR PREGNANCY TERMINATION ,N/A,260,14,1636,REFERRAL FOR PREGNANCY TERMINATION,N/A,1272
56,250, Tuberculosis Treatment or DOT Program ,N/A,260,14,5487,Tuberculosis Treatment or DOT Program,N/A,1272
56,45, Inpatient care or Hospitalization ,N/A,260,14,5485,INPATIENT CARE OR HOSPITALIZATION,N/A,1272
56,232, ALCOHOL COUNSELING ,N/A,260,14,1288,ALCOHOL COUNSELING,N/A,1272
56,251, POSTNATAL CARE REFERRAL ,N/A,260,14,1372,POSTNATAL CARE REFERRAL,N/A,1272
56,252, REFERRAL FOR ANTIRETROVIRAL THERAPY ,N/A,260,14,1610,  REFERRAL FOR ANTIRETROVIRAL THERAPY,N/A,1272
56,253, Personal History of Abortion ,N/A,260,14,50,Personal History of Abortion,N/A,1272
56,258, NUTRITIONAL SUPPORT ,N/A,260,14,5484,NUTRITIONAL SUPPORT,N/A,1272
56,880, HOME BASED CARE ,N/A,260,14,161359,Private home-based care,N/A,1272
56,882, DAY CARE SERVICES ,N/A,260,14,161628,Newborn care service ,N/A,1272
56,257, MENTAL HEALTH SERVICES ,N/A,260,14,5489, MENTAL HEALTH SERVICES,N/A,1272
56,879, FAMILY COUNSELING ,N/A,260,14,5483,FAMILY PLANNING SERVICES,N/A,1272
56,884, MEDICAL OUTPATIENT ,N/A,260,14,160542,  Outpatient department,N/A,1272
56,239, EDUCATION/COUNSELING ORDERS ,N/A,260,14,1379,EDUCATION/COUNSELING ORDERS,N/A,1272
56,255, DISCLOSURE COUNSELING ,N/A,260,14,1167,DISCLOSURE COUNSELING,N/A,1272
56,7778345,Others Referrals,N/A,,14,165488,Other referrals,Text,
56,7777876,Level of INH adherence,CODED,,14,161653,INH adherence,CODED,
56,1398,GOOD ,N/A,7777876,14,165287,Good,N/A,161653
56,1397,POOR ,N/A,7777876,14,165288,Fair ,N/A,161653
56,1485,FAIR ,N/A,7777876,14,165289,Poor,N/A,161653
56,7777822,Appointment Date,DATE,,14,5096,RETURN VISIT DATE,DATE,
